Gene_ID,mean,lower,upper,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol
ENSG00000211752,2.440276472297289e-4,0,0.0025,14.175589020673474,2.1863593924619495,0.8241802828950621,2.6527683782752245,0.00798346331626503,0.08389021491349424,Sí,
ENSG00000211890,-2.8501761130966693e-4,-0.0038124999999999964,0,41811.580749912246,2.569823148290328,0.8527004961922839,3.0137465144746827,0.0025804330781378023,0.04089836154043533,Sí,
ENSG00000211893,3.9046383530604565e-4,0,0.005434565599831315,32592.630898054605,5.1161845231684,0.879597524715942,5.816506276345678,6.0090287533017025e-9,2.435702271896824e-6,Sí,
ENSG00000211895,4.932584258867805e-4,0,0.0038124999999999435,73116.458837198,3.2874994501636245,0.8934163812233523,3.6796946186078,2.3351342149965178e-4,0.007683357846269198,Sí,
ENSG00000211896,9.231844661447078e-4,0,0.01596990574219679,15971.664794390595,4.088787015227527,0.735532432662311,5.558948638645173,2.71404542990149e-8,7.717532574602141e-6,Sí,
ENSG00000211897,2.031984754212041e-4,0,0.0025,4374.33209352808,4.501474997817164,1.0105437710543046,4.454507688589041,8.408591599037985e-6,6.816684193756284e-4,Sí,
ENSG00000211899,2.3065197474048598e-4,0,0.0025,22345.53138399456,4.045401087450404,0.9784983838872792,4.134295113885876,3.560457231534105e-5,0.002013209521312613,Sí,
ENSG00000211933,7.70780198721256e-4,0,0.010873127313836184,450.65355250242993,4.921926175326713,0.717828772652127,6.85668555349476,7.047652295453197e-12,7.897930816510522e-9,Sí,
ENSG00000211935,4.530020129371468e-4,-0.0013124999999999964,0.010873127313836184,688.2306570653546,5.047857754994508,0.9425037369447162,5.355796011332522,8.518056740026978e-8,1.8519745803702893e-5,Sí,
ENSG00000211937,2.0017816227847182e-4,0,0.0013124999999999433,300.16628846614907,2.6592212026538853,0.8233071577401544,3.2299260095746276,0.001238222580422871,0.0253104918236439,Sí,
ENSG00000211938,4.513486666510578e-4,0,0.010873127313836177,3032.5038635830138,4.729088622144203,0.707054340341643,6.688437298693541,2.2556625251823946e-11,2.14863133836249e-8,Sí,
ENSG00000211941,3.0672661713224315e-4,0,0.0025,429.4461661753087,3.693691465507937,0.8092258001596986,4.564475656583115,5.007442986124963e-6,4.7226136796369643e-4,Sí,
ENSG00000211942,1.009706986639195e-4,-0.0013124999999999964,0.007131993199803236,193.01510071269587,4.1625524246103485,1.091528052912544,3.8135093399600084,1.3700734530743805e-4,0.005272983707983844,Sí,
ENSG00000211943,3.506329506270758e-4,0,0.005434565599831315,1675.402102096885,4.0115768676072365,1.0254008022194503,3.912203753814406,9.145769593941955e-5,0.003996239828765784,Sí,
ENSG00000211945,1.3095024424081292e-4,0,0.0013124999999999433,487.4551704208786,2.426390277830866,0.9282533454591286,2.613931088641254,0.008950708762886157,0.090222197164944,Sí,
ENSG00000211947,3.014135969416421e-4,0,0.0025,762.4743290370399,3.2515372074267352,0.9546630778759125,3.4059526159336513,6.593362161451498e-4,0.016061652161143525,Sí,
ENSG00000211949,-1.5908425447069615e-4,-0.0026875,0,4322.320592677746,3.9415786106687714,0.824505121532082,4.780538662203328,1.7482613228274639e-6,2.1079826874168363e-4,Sí,
ENSG00000211950,5.077991228124323e-4,0,0.012300225273777115,49.45785780226833,2.8792549306747643,0.732241612034152,3.932110499260284,8.420334237253952e-5,0.0037574469817425148,Sí,
ENSG00000211955,6.269896990251425e-5,0,0,657.3300170351853,2.778481794766834,0.9649601472031877,2.879374658963797,0.003984646525991449,0.054338941278928486,Sí,
ENSG00000211956,6.499167695038304e-5,0,0,203.1493169484156,2.3212118244593474,0.8444116101646557,2.7489103613896586,0.005979373580943617,0.06955990692419557,Sí,
ENSG00000211959,6.014152685539465e-5,-0.0013124999999999964,0.0025,1340.0296635082266,3.4282605024037816,0.8614365781218482,3.9797015699963256,6.900183302935598e-5,0.0032441177844343993,Sí,
ENSG00000211962,4.1243757712787276e-4,0,0.008083391839763863,151.00778157650112,3.142579166964907,0.9362408169327928,3.3565927805415194,7.890924028704666e-4,0.01833292605742105,Sí,
ENSG00000211964,2.3569431389639558e-4,0,0.0025,889.0283200305466,3.3401399909502913,0.7467286589777172,4.473030398381915,7.71188092032993e-6,6.479687035471378e-4,Sí,
ENSG00000211965,0.0011899134612911272,0,0.015969905742196786,579.3430408935711,4.508275051146505,0.9425919207076956,4.782849239532738,1.7282775023777917e-6,2.0971601718343508e-4,Sí,
ENSG00000211966,-1.5862138437508348e-4,0,0,469.43300030009345,2.499802560542102,0.8808531807697512,2.8379332845884706,0.004540667229375938,0.05878370826625872,Sí,
ENSG00000211967,4.6534800150732663e-4,0,0.0038124999999999435,249.01696757256454,2.8016337315688857,1.0540066948215323,2.6580796358634773,0.007858732075156407,0.08289961504086639,Sí,
ENSG00000211968,2.5985681903825376e-4,0,0.0025,30.743233331801683,4.346978820543056,1.2845588389205507,3.384024685234301,7.14315806216967e-4,0.017031827815068134,Sí,
ENSG00000211970,3.8240331971897244e-5,0,0.0013124999999999433,555.2273812919107,3.2569742353434616,1.085654344174263,3.0000103189571643,0.0026997046005680543,0.04229611212616941,Sí,
ENSG00000211972,4.525391428415341e-4,0,0.006312499999999943,356.76065086034635,3.852348279988384,0.9624083378691389,4.0028209735982125,6.259166564002808e-5,0.0030360227237643455,Sí,
